et_personid,et_personname,et_companyname,et_broker,et_brokerid,et_proid,et_earliest_year,et_latest_year,ibes_personid,ibes_personname,ibes_broker,match
163690,Bryan Kraft,,Evercore ISI,2554.0,110175241.0,2012,2014,39747.0,KRAFT         B,EVERCO,exact_onetoone
163715,John Moran,,Macquarie Research,833.0,112563470.0,2013,2013,1449.0,MORAN         J,MACQUARI,exact_onetoone
163784,Stefan Anninger,,Credit Suisse,4.0,50002650.0,2012,2012,846.0,ANNINGER      S,FBOSTON,exact_onetoone
163811,Isaac Ro,,Goldman Sachs,7.0,114390665.0,2012,2017,1020.0,RO            I,GOLDMAN,exact_onetoone
163935,Jennifer Swanson,,Morgan Stanley,11.0,58813232.0,2014,2014,1595.0,SWANSON       J,MORGAN,exact_onetoone
164133,Philip Ng,,Jefferies LLC,90.0,111939318.0,2013,2021,1261.0,NG            P,JEFFEREG,exact_onetoone
164321,Patrick Brown,,Raymond James & Associates,114.0,84580418.0,2017,2022,1929.0,BROWN         P,RAYMOND,exact_onetoone
164371,Michael Huang,,Needham & Company,35.0,108897723.0,2014,2014,1648.0,HUANG         M,NEEDHAM,exact_onetoone
164372,Richard Davis,,Canaccord Genuity,170.0,114167120.0,2017,2017,406.0,DAVIS         R,CANACCOR,exact_onetoone
164677,Paul Massoud,,Stifel,124.0,38014342.0,2013,2016,2213.0,MASSOUD       P,STIFEL,exact_onetoone
164739,Alex Ovshey,,Goldman Sachs,7.0,27542062.0,2013,2014,1020.0,OVSHEY        A,GOLDMAN,exact_onetoone
164834,David Larsen,,Leerink Partners LLC,96.0,60895139.0,2013,2019,5143.0,LARSEN        D,LEERINK,exact_onetoone
165042,Michael Roxland,Bank of America Merrill Lynch,,,,2012,2012,1534.0,ROXLAND       M,MERRILL,gpt_match
165481,David Fintzen,,Barclays,9.0,59304758.0,2012,2016,10902.0,FINTZEN       D,FRCLAYSC,exact_onetoone
165673,Michael Mayo,,CLSA,573.0,79012796.0,2013,2016,531.0,MAYO          M,CLALEXHK,exact_onetoone
165708,Michael Webber,,"Wells Fargo Securities, LLC",1088.0,61457447.0,2018,2018,2446.0,WEBBER        M,WHEAT,exact_onetomore
165708,Michael Webber,,"Wells Fargo Securities, LLC",1088.0,61457447.0,2018,2018,41685.0,WEBBER        M,WEBRES,exact_onetomore
166064,Jon Oh,,CLSA,573.0,60953142.0,2015,2015,531.0,OH            J,CLALEXHK,exact_onetoone
166101,Kenneth Sena,,Evercore ISI,2554.0,110176024.0,2014,2016,39747.0,SENA          K,EVERCO,exact_onetoone
166114,Christopher Agnew,,MKM Partners LLC,400.0,114897537.0,2014,2014,13535.0,AGNEW         C,MKMPARTN,exact_onetoone
166599,Peter Lawson,,Mizuho Securities USA LLC,2557.0,114770581.0,2012,2012,39664.0,LAWSON        P,MIZUSEC,exact_onetoone
166624,Robert Stevenson,,Macquarie Research,833.0,84059083.0,2012,2013,1449.0,STEVENSON     R,MACQUARI,exact_onetoone
166735,John Tinker,,Maxim Group,147.0,109224300.0,2014,2014,376.0,TINKER        J,MAXIM,exact_onetoone
166954,Brian Uhlmer,,Seaport Research Partners,376.0,114449478.0,2012,2012,18905.0,UHLMER        B,GHUNTER,exact_onetoone
167542,Danielle Antalffy,,Leerink Partners LLC,96.0,46266588.0,2012,2021,5143.0,ANTALFFY      D,LEERINK,exact_onetoone
168142,Ravi Mehrotra,,Credit Suisse,4.0,29092659.0,2014,2014,846.0,MEHROTRA      R,FBOSTON,exact_onetoone
168702,Kimberly Greenberger,,Morgan Stanley,11.0,110160299.0,2013,2021,1595.0,GREENBERGER   K,MORGAN,exact_onetoone
168865,Adam Graf,,Cowen Securities LLC,303.0,54497192.0,2013,2013,7564.0,GRAF          A,DAHLROSE,exact_onetoone
168980,Michelle Tan,,Goldman Sachs,7.0,114668541.0,2012,2012,1020.0,TAN           M,GOLDMAN,exact_onetoone
169577,Patrick Newton,,Stifel,124.0,38016543.0,2018,2018,2213.0,NEWTON        P,STIFEL,exact_onetoone
169694,Philip Gibbs,,KeyBanc Capital Markets Inc.,31.0,38303303.0,2015,2018,1485.0,GIBBS         P,MCDONALD,exact_onetoone
169729,Christopher Cooley,,"Stephens, Inc.",44.0,111267070.0,2020,2020,2206.0,COOLEY        C,STEPHENS,exact_onetoone
169730,Steve Willoughby,,Cleveland Research Company,1177.0,61170718.0,2014,2020,12639.0,WILLOUGHBY    S,CLEVELAN,exact_onetoone
169778,Brendan Furlong,,"Miller Tabak & Co., LLC",285.0,107788900.0,2012,2013,12208.0,FURLONG       B,MILLERTA,exact_onetoone
169838,John Morris,,BMO Capital Markets Equity Research,228.0,72912845.0,2016,2018,364.0,MORRIS        J,BURNS,exact_onetoone
169858,Edward Mundy,,Nomura Securities Co. Ltd.,182.0,50304332.0,2012,2012,1689.0,MUNDY         E,NOMURAUS,exact_onetoone
169903,Amit Mehrotra,,Deutsche Bank,5.0,29085718.0,2012,2022,1382.0,MEHROTRA      A,LAWRENCE,exact_onetoone
169969,Joshua Pokrzywinski,,MKM Partners LLC,400.0,112264379.0,2013,2013,13535.0,POKRZYWINSKI  J,MKMPARTN,exact_onetoone
169984,R. Scott Graham,,Jefferies LLC,90.0,114820013.0,2013,2013,1261.0,GRAHAM        S,JEFFEREG,exact_onetoone
170047,Tim Long,,BMO Capital Markets Equity Research,228.0,60801691.0,2015,2018,364.0,LONG          T,BURNS,exact_onetoone
170115,Harry Curtis,,Nomura Securities Co. Ltd.,182.0,117142825.0,2012,2020,1689.0,CURTIS        H,NOMURAUS,exact_onetomore
170115,Harry Curtis,,Nomura Securities Co. Ltd.,182.0,117142825.0,2012,2020,41560.0,CURTIS        H,INSTINET,exact_onetomore
170150,James Wood,,"Susquehanna Financial Group, LLLP",195.0,112946310.0,2014,2014,439.0,WOOD          J,SUSQUEH,exact_onetoone
170344,George Tong,,Piper Sandler Companies,112.0,54214875.0,2014,2018,1859.0,TONG          G,PIPER,exact_onetoone
170410,John Heinbockel,,"Guggenheim Securities, LLC",2538.0,117252738.0,2012,2022,39862.0,HEINBOCKEL    J,GUGGEL,exact_onetoone
170480,Eli Hackel,,Goldman Sachs,7.0,114722407.0,2013,2014,1020.0,HACKEL        E,GOLDMAN,exact_onetoone
170498,Kenneth Usdin,,Jefferies LLC,90.0,113746847.0,2012,2022,1261.0,USDIN         K,JEFFEREG,exact_onetoone
170519,Alex Fuhrman,,Piper Sandler Companies,112.0,106995933.0,2013,2013,1859.0,FUHRMAN       A,PIPER,exact_onetoone
170612,Ryan Merkel,,William Blair & Company L.L.C.,51.0,117792657.0,2015,2019,295.0,MERKEL        R,BLAIR,exact_onetoone
170765,George Auerbach,,ISI Group Inc.,1971.0,109922019.0,2013,2013,38292.0,AUERBACH      G,ISIGROUP,exact_onetoone
170896,Gary Tenner,,D.A. Davidson & Co.,180.0,115710096.0,2018,2020,691.0,TENNER        G,DAVIDSON,exact_onetoone
170912,Shannon O'Callaghan,,Nomura Securities Co. Ltd.,182.0,114602807.0,2014,2014,1689.0,O'CALLAGHAN   S,NOMURAUS,exact_onetoone
170964,H. Nesvold,,Jefferies LLC,90.0,114821383.0,2012,2012,1261.0,NESVOLD       H,JEFFEREG,exact_onetoone
171268,Benjamin Schachter,,Macquarie Research,833.0,115655467.0,2012,2016,1449.0,SCHACHTER     B,MACQUARI,exact_onetoone
171284,Steven Kwok,,"Keefe, Bruyette, & Woods",94.0,99403854.0,2015,2016,1308.0,KWOK          S,KEEFE,exact_onetoone
171550,Nathan Littlewood,,Credit Suisse,4.0,32992544.0,2015,2015,846.0,LITTLEWOOD    N,FBOSTON,exact_onetoone
171653,Richard Shane,,J.P. Morgan,8.0,116641480.0,2015,2022,1243.0,SHANE         R,JPMORGAN,exact_onetoone
171674,Matthew Troy,,"Susquehanna Financial Group, LLLP",195.0,112822897.0,2012,2014,439.0,TROY          M,SUSQUEH,exact_onetoone
171678,Daniel Leonard,,Leerink Partners LLC,96.0,113065047.0,2012,2015,5143.0,LEONARD       D,LEERINK,exact_onetoone
171698,Kevin Smithen,,Macquarie Research,833.0,118464383.0,2015,2015,1449.0,SMITHEN       K,MACQUARI,exact_onetoone
171745,Trevor Cranston,,JMP Securities,92.0,48926674.0,2019,2019,4747.0,CRANSTON      T,JOLSON,exact_onetoone
171860,Andre Benjamin,,Goldman Sachs,7.0,113353907.0,2017,2017,1020.0,BENJAMIN      A,GOLDMAN,exact_onetoone
171895,Brian Foran,,Nomura Securities Co. Ltd.,182.0,112269052.0,2012,2012,1689.0,FORAN         B,NOMURAUS,exact_onetoone
171959,Brian Abrahams,,"Wells Fargo Securities, LLC",1088.0,116977889.0,2013,2015,2446.0,ABRAHAMS      B,WHEAT,exact_onetoone
171975,S. Kirk Materne,,Evercore ISI,2554.0,113032914.0,2013,2022,39747.0,MATERNE       S,EVERCO,exact_onetoone
172076,Tao Levy,,Collins Stewart LLC,144.0,115477140.0,2012,2012,3668.0,LEVY          T,UNTERBUR,exact_onetoone
172122,John Herrlin,,Societe Generale Cross Asset Research,999.0,115991274.0,2012,2018,623.0,HERRLIN       J,SOGENED,exact_onetoone
172260,Robert Jones,,Goldman Sachs,7.0,114776473.0,2012,2021,1020.0,JONES         R,GOLDMAN,exact_onetoone
172310,Michael Lewis,,Lazard Capital Markets,812.0,117252523.0,2012,2012,1385.0,LEWIS         M,LAZARD,exact_onetoone
172332,Philip Cusick,,J.P. Morgan,8.0,118364946.0,2012,2022,1243.0,CUSICK        P,JPMORGAN,exact_onetoone
172369,Neal Dingmann,SunTrust,,,,2012,2012,1967.0,DINGMANN      N,ROBINSON,gpt_match
172530,Sean Laaman,,Morgan Stanley,11.0,27810966.0,2018,2020,1595.0,LAAMAN        S,MORGAN,exact_onetoone
173025,William Bird,,Lazard Capital Markets,812.0,118144609.0,2012,2012,1385.0,BIRD          W,LAZARD,exact_onetoone
173242,Matthew Taylor,,Barclays,9.0,113321850.0,2012,2016,10902.0,TAYLOR        M,FRCLAYSC,exact_onetoone
173605,Adam Samuelson,,Goldman Sachs,7.0,114596029.0,2014,2021,1020.0,SAMUELSON     A,GOLDMAN,exact_onetoone
173740,Chris Caton,,Morgan Stanley,11.0,84010741.0,2012,2012,1595.0,CATON         C,MORGAN,exact_onetoone
173741,James Feldman,,BofA Global Research,10.0,83590356.0,2012,2021,1534.0,FELDMAN       J,MERRILL,exact_onetoone
173940,S. Brandon Couillard,,Jefferies LLC,90.0,79181128.0,2012,2022,1261.0,COUILLARD     B,JEFFEREG,exact_onetoone
173979,Yaron Kinar,,Deutsche Bank,5.0,83279865.0,2017,2017,1382.0,KINAR         Y,LAWRENCE,exact_onetoone
174118,Diane Geissler,,CLSA,573.0,98186487.0,2014,2014,531.0,GEISSLER      D,CLALEXHK,exact_onetoone
174125,Matthew Kelley,,Morgan Stanley,11.0,54525546.0,2013,2013,1595.0,KELLEY        M,MORGAN,exact_onetoone
174292,Joanne Smith,,Scotiabank Global Banking and Market,120.0,113336753.0,2014,2014,1494.0,SMITH         J,MCLEOD,exact_onetoone
174523,Nicholas Yulico,,Macquarie Research,833.0,100754048.0,2012,2015,1449.0,YULICO        N,MACQUARI,exact_onetoone
174531,Scott Gaffner,,Barclays,9.0,64720058.0,2013,2018,10902.0,GAFFNER       S,FRCLAYSC,exact_onetoone
174605,Bryan Sekino,,Barclays,9.0,88494010.0,2012,2012,10902.0,SEKINO        B,FRCLAYSC,exact_onetoone
174730,Jeremy Devaney,,BB&T Capital Markets,175.0,39346415.0,2012,2012,2086.0,DEVANEY       J,SCOTT,exact_onetoone
174771,Tom White,,Macquarie Research,833.0,115655415.0,2013,2016,1449.0,WHITE         T,MACQUARI,exact_onetoone
174902,Irene Haas,,Wunderlich Securities Inc.,1370.0,117978944.0,2014,2015,19810.0,HAAS          I,WNDRLICH,exact_onetoone
175017,Neal Dingmann,,Truist Securities,261.0,117844107.0,2012,2022,1967.0,DINGMANN      N,ROBINSON,exact_onetoone
175144,Toni Kaplan,,Morgan Stanley,11.0,79637153.0,2017,2022,1595.0,KAPLAN        T,MORGAN,exact_onetoone
175178,Jon Oh,,Credit Agricole Securities (USA) Inc.,68.0,115504896.0,2012,2012,538.0,OH            J,CLUSA,exact_onetoone
175214,Michael Matson,,Mizuho Securities USA LLC,2557.0,118595402.0,2012,2012,39664.0,MATSON        M,MIZUSEC,exact_onetoone
175367,David Wu,,Telsey Advisory Group LLC,2889.0,78833656.0,2013,2013,41263.0,WU            D,TELSEY,exact_onetoone
175429,Tracy Marshbanks,,First Analysis Securities Corporation,658.0,62330060.0,2012,2012,883.0,MARSHBANKS    T,FIRSANAL,exact_onetoone
175914,Bill Shope,,Goldman Sachs,7.0,117014706.0,2014,2014,1020.0,SHOPE         B,GOLDMAN,exact_onetoone
175955,Andrea James,,Colliers Securities,367.0,118529122.0,2012,2012,2232.0,JAMES         A,SUMMCAP,exact_onetoone
176022,Joel Houck,,"Wells Fargo Securities, LLC",1088.0,61457490.0,2015,2015,2446.0,HOUCK         J,WHEAT,exact_onetoone
176095,Patrick Chidley,,HSBC,383.0,117076158.0,2013,2013,415.0,CHIDLEY       P,CAPELEUR,exact_onetoone
176261,William Butler,,"Stephens, Inc.",44.0,112820036.0,2012,2012,2206.0,BUTLER        W,STEPHENS,exact_onetoone
176457,Lauren Duke,,Deutsche Bank,5.0,82562511.0,2014,2014,1382.0,DUKE          L,LAWRENCE,exact_onetoone
176798,Elizabeth Lane,,BofA Global Research,10.0,51703339.0,2022,2022,1534.0,SUZUKI        E,MERRILL,exact_onetoone
176799,Michael Montani,,ISI Group Inc.,1971.0,109921376.0,2013,2013,38292.0,MONTANI       M,ISIGROUP,exact_onetoone
177792,David Bank,,RBC Capital Markets,115.0,126841159.0,2012,2015,659.0,BANK          D,RBCDOMIN,exact_onetoone
177879,Nicole DeBlase,,Deutsche Bank,5.0,51699744.0,2017,2022,1382.0,DEBLASE       N,LAWRENCE,exact_onetoone
178061,Fotis Giannakoulis,,Morgan Stanley,11.0,112782188.0,2018,2018,1595.0,GIANNAKOULIS  F,MORGAN,exact_onetoone
178482,Paul Swinand,,Morningstar Inc.,2494.0,111884322.0,2014,2016,39408.0,SWINAND       P,MRNGSTAR,exact_onetoone
178511,Jason English,,Goldman Sachs,7.0,114713074.0,2013,2022,1020.0,ENGLISH       J,GOLDMAN,exact_onetoone
179275,Terence Flynn,,Goldman Sachs,7.0,126884990.0,2013,2021,1020.0,FLYNN         T,GOLDMAN,exact_onetoone
179390,James Crandell,,Cowen Securities LLC,303.0,127391571.0,2012,2013,7564.0,CRANDELL      J,DAHLROSE,exact_onetoone
179534,Sean Naughton,,Piper Sandler Companies,112.0,38304008.0,2013,2013,1859.0,NAUGHTON      S,PIPER,exact_onetoone
180241,Will Green,,"Stephens, Inc.",44.0,38323858.0,2014,2014,2206.0,GREEN         W,STEPHENS,exact_onetoone
180716,Joseph Wittine,,Longbow Research LLC,269.0,52854724.0,2014,2014,375.0,WITTINE       J,LONGBOW,exact_onetoone
181896,Wes Golladay,,RBC Capital Markets,115.0,40309585.0,2013,2018,659.0,GOLLADAY      W,RBCDOMIN,exact_onetoone
181978,JoAnne Feeney,,Longbow Research LLC,269.0,127681621.0,2012,2012,375.0,FEENEY        J,LONGBOW,exact_onetoone
181979,Romit Shah,,Nomura Securities Co. Ltd.,182.0,111661643.0,2012,2018,1689.0,SHAH          R,NOMURAUS,exact_onetomore
181979,Romit Shah,,Nomura Securities Co. Ltd.,182.0,111661643.0,2012,2018,41560.0,SHAH          R,INSTINET,exact_onetomore
182048,Paretosh Misra,,Morgan Stanley,11.0,35344264.0,2013,2013,1595.0,MISRA         P,MORGAN,exact_onetoone
182085,Mike Ritzenthaler,,Piper Sandler Companies,112.0,113677232.0,2013,2014,1859.0,RITZENTHALER  M,PIPER,exact_onetoone
182131,Rosemarie Morbelli,,"G. Research, LLC",1203.0,127486135.0,2014,2020,19233.0,MORBELLI      R,GABELLCO,exact_onetoone
182509,John Lovallo,,BofA Global Research,10.0,61111037.0,2013,2019,1534.0,LOVALLO       J,MERRILL,exact_onetoone
182543,Todd Hagerman,,Sterne Agee & Leach,1029.0,128861318.0,2012,2012,2209.0,HAGERMAN      T,STERNE,exact_onetoone
182552,Robert Placet,,Deutsche Bank,5.0,59362319.0,2018,2018,1382.0,PLACET        R,LAWRENCE,exact_onetoone
182567,Adam Klauber,,William Blair & Company L.L.C.,51.0,127467900.0,2012,2017,295.0,KLAUBER       A,BLAIR,exact_onetoone
182568,Joseph Radigan,,KeyBanc Capital Markets Inc.,31.0,41698940.0,2013,2013,1485.0,RADIGAN       J,MCDONALD,exact_onetoone
182573,Jana Galan,,BofA Global Research,10.0,115910783.0,2013,2015,1534.0,GALAN         J,MERRILL,exact_onetoone
182575,Bhupender Bohra,,Jefferies LLC,90.0,127368175.0,2017,2017,1261.0,BOHRA         B,JEFFEREG,exact_onetoone
182576,Michael Nathanson,,Nomura Securities Co. Ltd.,182.0,111661014.0,2012,2012,1689.0,NATHANSON     M,NOMURAUS,exact_onetoone
182614,Jason Wittes,,Caris & Company,290.0,129462550.0,2012,2012,5253.0,WITTES        J,CARISCO,exact_onetoone
182617,Jonathan Demchick,,Morgan Stanley,11.0,130207649.0,2013,2013,1595.0,DEMCHICK      J,MORGAN,exact_onetoone
182632,Michael McCormack,,Nomura Securities Co. Ltd.,182.0,111665150.0,2012,2012,1689.0,MCCORMACK     M,NOMURAUS,exact_onetoone
182666,Adam Sindler,,Deutsche Bank,5.0,36190878.0,2013,2013,1382.0,SINDLER       A,LAWRENCE,exact_onetoone
182675,Vijay Bhagavath,,Deutsche Bank,5.0,83280077.0,2016,2018,1382.0,BHAGAVATH     V,LAWRENCE,exact_onetoone
182718,Puneet Jain,,J.P. Morgan,8.0,49915934.0,2018,2021,1243.0,JAIN          P,JPMORGAN,exact_onetoone
182719,Scott Group,,"Wolfe Research, LLC.",2057.0,76544090.0,2012,2022,19516.0,GROUP         S,WOLFE,exact_onetoone
182731,Jack Atkins,,"Stephens, Inc.",44.0,46266446.0,2016,2017,2206.0,ATKINS        J,STEPHENS,exact_onetoone
182736,Michael Nannizzi,,Goldman Sachs,7.0,116741459.0,2012,2016,1020.0,NANNIZZI      M,GOLDMAN,exact_onetoone
182739,Steve Beuchaw,,Morgan Stanley,11.0,107563681.0,2012,2018,1595.0,BEUCHAW       S,MORGAN,exact_onetoone
182743,Hunter Keay,,"Wolfe Research, LLC.",2057.0,129630826.0,2012,2022,19516.0,KEAY          H,WOLFE,exact_onetoone
182774,Brian Maguire,,Goldman Sachs,7.0,114668900.0,2015,2020,1020.0,MAGUIRE       B,GOLDMAN,exact_onetoone
182785,Thomas Allen,,Morgan Stanley,11.0,47632229.0,2014,2021,1595.0,ALLEN         T,MORGAN,exact_onetoone
182792,John Godyn,,Morgan Stanley,11.0,30143066.0,2012,2014,1595.0,GODYN         J,MORGAN,exact_onetoone
182795,Brandon Oglenski,,Barclays,9.0,108096266.0,2012,2022,10902.0,OGLENSKI      B,FRCLAYSC,exact_onetoone
182799,Duane Pfennigwerth,,Evercore ISI,2554.0,130146766.0,2012,2022,39747.0,PFENNIGWERTH  D,EVERCO,exact_onetoone
182802,Srini Pajjuri,,CLSA,573.0,82017198.0,2014,2014,531.0,PAJJURI       S,CLALEXHK,exact_onetoone
182836,Mark Delaney,,Goldman Sachs,7.0,114607476.0,2012,2022,1020.0,DELANEY       M,GOLDMAN,exact_onetoone
182879,Ronald Hottovy,,Morningstar Inc.,2494.0,108149321.0,2014,2014,39408.0,HOTTOVY       R,MRNGSTAR,exact_onetoone
182923,Sam Margolin,,Cowen Securities LLC,303.0,108327791.0,2013,2015,7564.0,MARGOLIN      S,DAHLROSE,exact_onetoone
182928,Robert Connors,,Stifel,124.0,38016721.0,2012,2013,2213.0,CONNORS       R,STIFEL,exact_onetoone
182959,Matthew Williams,,Evercore ISI,2554.0,113032798.0,2014,2015,39747.0,WILLIAMS      M,EVERCO,exact_onetoone
182971,Hassan Ahmed,,Alembic Global Advisors,2471.0,98251341.0,2015,2021,39466.0,AHMED         H,ALEMBIC,exact_onetoone
182980,Evan Kurtz,,Morgan Stanley,11.0,29554437.0,2013,2016,1595.0,KURTZ         E,MORGAN,exact_onetoone
182985,Gabriela Borges,,Goldman Sachs,7.0,114713542.0,2019,2019,1020.0,BORGES        G,GOLDMAN,exact_onetoone
183048,Christopher Shaw,,"Monness, Crespi, Hardt & Co., Inc.",1260.0,107787068.0,2012,2012,1584.0,SHAW          C,MONNESS,gpt_match
183111,Amit Sharma,,BMO Capital Markets U.S. (Historical),210.0,130398948.0,2014,2014,364.0,SHARMA        A,GKM,exact_onetoone
183146,Matthew Heinz,,Stifel,124.0,91843207.0,2015,2017,2213.0,HEINZ         M,STIFEL,exact_onetoone
183154,Stephen Grambling,,Goldman Sachs,7.0,114611968.0,2013,2021,1020.0,GRAMBLING     S,GOLDMAN,exact_onetoone
183162,Anupam Rama,,J.P. Morgan,8.0,113607368.0,2017,2017,1243.0,RAMA          A,JPMORGAN,exact_onetoone
183237,Sean Dodge,,Jefferies LLC,90.0,100458672.0,2015,2016,1261.0,DODGE         S,JEFFEREG,exact_onetoone
183252,Jennifer Davis,,Lazard Capital Markets,812.0,129256217.0,2013,2013,1385.0,DAVIS         J,LAZARD,exact_onetoone
183272,Neil Mehta,,Goldman Sachs,7.0,114607150.0,2015,2022,1020.0,MEHTA         N,GOLDMAN,exact_onetoone
183279,Gur Talpaz,,Stifel,124.0,109309265.0,2020,2020,2213.0,TALPAZ        G,STIFEL,exact_onetoone
183285,Rob Wilson,,Tiburon Research Group,2248.0,71561652.0,2013,2013,40355.0,WILSON        R,TIBRES,exact_onetoone
183290,Jonathan Donnel,,Scotia Howard Weil,725.0,83839937.0,2014,2014,1128.0,DONNEL        J,HOWARD,exact_onetoone
183315,Brett Simpson,,Arete Research Services LLP,2311.0,79223252.0,2018,2018,5238.0,SIMPSON       B,ARETE,exact_onetoone
183363,Scott Goldman,,Goldman Sachs,7.0,113617538.0,2012,2012,1020.0,GOLDMAN       S,GOLDMAN,exact_onetoone
183432,Amy Yong,,Macquarie Research,833.0,59369059.0,2012,2017,1449.0,YONG          A,MACQUARI,exact_onetoone
183479,Gerald O'Hara,,Jefferies LLC,90.0,115791592.0,2020,2020,1261.0,O'HARA        G,JEFFEREG,exact_onetoone
183480,Andrew Didora,,BofA Global Research,10.0,108760975.0,2013,2022,1534.0,DIDORA        A,MERRILL,exact_onetoone
183488,Richard Choe,,J.P. Morgan,8.0,118417233.0,2017,2018,1243.0,CHOE          R,JPMORGAN,exact_onetoone
183500,Brett Cooper,,"Consumer Edge Research, LLC",2585.0,100806097.0,2014,2019,41545.0,COOPER        B,CONSUMER,exact_onetoone
183527,James Milam,,Sandler O'Neill,119.0,85073986.0,2012,2012,2024.0,MILAM         J,SANDLER,exact_onetoone
183542,Austin Wurschmidt,,KeyBanc Capital Markets Inc.,31.0,38323754.0,2015,2022,1485.0,WURSCHMIDT    A,MCDONALD,exact_onetoone
183555,Daniel Guffey,,Stifel,124.0,109307548.0,2016,2016,2213.0,GUFFEY        D,STIFEL,exact_onetoone
183573,Samad Samana,,FBR Capital Markets & Co.,24.0,130889958.0,2014,2014,3431.0,SAMANA        S,FRIEDMAN,exact_onetoone
183818,Heejung Ryoo,,Barclays,9.0,59304805.0,2013,2013,10902.0,RYOO          H,FRCLAYSC,exact_onetoone
183820,Cleo Zagrean,,Macquarie Research,833.0,114086116.0,2015,2015,1449.0,ZAGREAN       C,MACQUARI,exact_onetoone
183827,Michael Carroll,,RBC Capital Markets,115.0,30463795.0,2014,2022,659.0,CARROLL       M,RBCDOMIN,exact_onetoone
183830,Brad Olsen,,"Tudor, Pickering & Co. Securities, Inc.",1335.0,128911285.0,2014,2014,7712.0,OLSEN         B,PICKERIN,exact_onetoone
183846,Tim Lugo,,William Blair & Company L.L.C.,51.0,130897095.0,2014,2014,295.0,LUGO          T,BLAIR,exact_onetoone
183855,Brandon Henry,,RBC Capital Markets,115.0,53959748.0,2017,2017,659.0,HENRY         B,RBCDOMIN,exact_onetoone
183865,Blayne Curtis,,Barclays,9.0,130629864.0,2012,2022,10902.0,CURTIS        B,FRCLAYSC,exact_onetoone
183880,Charles Redding,,BB&T Capital Markets,175.0,53843129.0,2014,2014,2086.0,REDDING       C,SCOTT,exact_onetoone
184029,Kevin Ellich,,Piper Sandler Companies,112.0,131837032.0,2012,2012,1859.0,ELLICH        K,PIPER,exact_onetoone
184090,Faiza Alwy,,Deutsche Bank,5.0,54721260.0,2015,2020,1382.0,ALWY          F,LAWRENCE,exact_onetoone
184153,Adnan Butt,,RBC Capital Markets,115.0,51704808.0,2014,2017,659.0,BUTT          A,RBCDOMIN,exact_onetoone
184171,Barbara Wyckoff,,CLSA,573.0,129251236.0,2014,2014,531.0,WYCKOFF       B,CLALEXHK,exact_onetoone
184176,Seth Seifman,,J.P. Morgan,8.0,30369356.0,2012,2022,1243.0,SEIFMAN       S,JPMORGAN,exact_onetoone
184234,Christopher Parkinson,,Credit Suisse,4.0,102377082.0,2013,2021,846.0,PARKINSON     C,FBOSTON,exact_onetoone
